ts;mode;outdoor_temp;flow_temp;flow_set_temp;target_flow_temp;dhw_temp;dhw_set_temp;burner_active;burner_power;pump_active;pump_modulation;energy_total_kwh;energy_heat_kwh;energy_dhw_kwh;gas_display_m3
2026-08-03T00:28:32.052337+02:00;standby;27.1;29.6;5.0;25.0;51.1;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T00:29:32.597326+02:00;standby;27.1;29.6;5.0;25.0;50.9;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T00:30:33.298061+02:00;standby;27.1;29.6;5.0;25.0;50.9;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T00:31:33.760441+02:00;standby;27.1;29.6;5.0;25.0;50.9;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T00:32:34.181573+02:00;standby;27.1;29.6;5.0;25.0;50.9;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T00:33:34.700730+02:00;standby;27.1;29.6;5.0;25.0;50.9;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T00:34:35.220754+02:00;standby;27.1;29.6;5.0;25.0;50.9;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T00:35:35.702774+02:00;standby;27.1;29.6;5.0;25.0;50.9;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T00:36:36.293497+02:00;standby;27.1;29.6;5.0;25.0;50.9;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T00:37:36.733194+02:00;standby;27.1;29.6;5.0;25.0;50.9;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T00:38:37.168151+02:00;standby;27.1;29.6;5.0;25.0;50.9;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T00:39:38.071389+02:00;standby;26.6;29.6;5.0;25.0;50.9;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T00:40:38.583784+02:00;standby;26.6;29.6;5.0;25.0;50.8;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T00:41:39.917437+02:00;standby;26.6;29.6;5.0;25.0;50.8;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T00:42:40.392884+02:00;standby;26.6;29.6;5.0;25.0;50.8;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T00:43:41.461698+02:00;standby;26.6;29.6;5.0;25.0;50.8;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T00:44:42.046777+02:00;standby;26.6;29.6;5.0;25.0;50.8;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T00:45:42.469935+02:00;standby;26.6;29.6;5.0;25.0;50.8;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T00:46:42.993207+02:00;standby;26.6;29.6;5.0;25.0;50.8;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T00:47:43.438272+02:00;standby;26.6;29.4;5.0;25.0;50.8;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T00:48:44.548349+02:00;standby;26.6;29.4;5.0;25.0;50.8;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T00:49:44.997169+02:00;standby;26.6;29.4;5.0;25.0;50.8;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T00:50:45.537894+02:00;standby;26.6;29.4;5.0;25.0;50.7;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T00:51:46.025381+02:00;standby;26.6;29.4;5.0;25.0;50.7;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T00:52:46.459767+02:00;standby;26.6;29.4;5.0;25.0;50.7;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T00:53:47.062980+02:00;standby;26.6;29.4;5.0;25.0;50.7;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T00:54:47.553083+02:00;standby;26.6;29.4;5.0;25.0;50.7;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T00:55:48.114485+02:00;standby;26.6;29.4;5.0;25.0;50.7;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T00:56:48.592798+02:00;standby;26.6;29.4;5.0;25.0;50.7;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T00:57:49.015264+02:00;standby;26.6;29.4;5.0;25.0;50.7;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T00:58:49.579828+02:00;standby;26.6;29.4;5.0;25.0;50.7;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T00:59:50.202185+02:00;standby;26.6;29.4;5.0;25.0;50.7;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:00:50.709770+02:00;standby;26.6;29.4;5.0;25.0;50.7;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:01:51.183798+02:00;standby;26.6;29.4;5.0;25.0;50.7;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:02:51.611141+02:00;standby;26.6;29.4;5.0;25.0;50.7;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:03:52.337570+02:00;standby;26.6;29.4;5.0;25.0;50.6;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:04:53.311411+02:00;standby;26.6;29.4;5.0;25.0;50.6;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:05:53.807354+02:00;standby;26.6;29.4;5.0;25.0;50.6;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:06:54.700600+02:00;standby;26.6;29.4;5.0;25.0;50.6;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:07:55.125395+02:00;standby;26.6;29.4;5.0;25.0;50.6;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:08:55.591435+02:00;standby;26.6;29.4;5.0;25.0;50.6;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:09:57.056518+02:00;standby;26.6;29.4;5.0;25.0;50.6;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:10:57.500041+02:00;standby;26.6;29.4;5.0;25.0;50.6;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:11:58.327854+02:00;standby;26.6;29.4;5.0;25.0;50.6;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:12:58.778488+02:00;standby;26.6;29.4;5.0;25.0;50.6;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:13:59.259060+02:00;standby;26.6;29.4;5.0;25.0;50.5;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:14:59.891227+02:00;standby;26.6;29.3;5.0;25.0;50.6;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:16:00.350802+02:00;standby;26.6;29.3;5.0;25.0;50.5;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:17:01.203557+02:00;standby;26.6;29.4;5.0;25.0;50.5;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:18:01.649341+02:00;standby;26.6;29.3;5.0;25.0;50.5;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:19:02.301853+02:00;standby;26.6;29.3;5.0;25.0;50.5;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:20:03.028097+02:00;standby;26.6;29.3;5.0;25.0;50.5;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:21:03.862262+02:00;standby;26.6;29.3;5.0;25.0;50.5;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:22:04.422167+02:00;standby;26.6;29.3;5.0;25.0;50.5;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:23:04.860018+02:00;standby;26.6;29.3;5.0;25.0;50.5;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:24:05.312054+02:00;standby;26.6;29.3;5.0;25.0;50.5;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:25:05.820145+02:00;standby;26.6;29.3;5.0;25.0;50.5;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:26:06.314083+02:00;standby;26.6;29.3;5.0;25.0;50.4;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:27:06.764418+02:00;standby;26.6;29.3;5.0;25.0;50.4;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:28:07.253159+02:00;standby;26.6;29.3;5.0;25.0;50.4;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:29:07.666988+02:00;standby;26.6;29.3;5.0;25.0;50.4;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:30:08.841481+02:00;standby;26.6;29.3;5.0;25.0;50.4;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:31:09.404053+02:00;standby;26.6;29.3;5.0;25.0;50.4;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:32:09.868566+02:00;standby;26.6;29.3;5.0;25.0;50.4;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:33:10.388758+02:00;standby;26.6;29.3;5.0;25.0;50.4;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:34:11.020152+02:00;standby;26.6;29.3;5.0;25.0;50.4;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:35:11.629415+02:00;standby;26.6;29.3;5.0;25.0;50.4;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:36:12.122024+02:00;standby;26.6;29.3;5.0;25.0;50.4;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:37:12.585636+02:00;standby;26.6;29.3;5.0;25.0;50.4;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:38:13.187074+02:00;standby;26.6;29.3;5.0;25.0;50.3;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:39:13.709033+02:00;standby;26.6;29.3;5.0;25.0;50.3;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:40:14.273761+02:00;standby;26.4;29.3;5.0;25.0;50.3;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:41:14.846616+02:00;standby;26.4;29.3;5.0;25.0;50.3;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:42:15.364790+02:00;standby;26.4;29.3;5.0;25.0;50.3;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:43:15.893441+02:00;standby;26.4;29.2;5.0;25.0;50.3;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:44:16.355801+02:00;standby;26.4;29.3;5.0;25.0;50.3;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:45:16.828926+02:00;standby;26.4;29.2;5.0;25.0;50.3;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:46:17.313537+02:00;standby;26.4;29.2;5.0;25.0;50.3;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:47:17.791283+02:00;standby;26.4;29.2;5.0;25.0;50.3;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:48:18.279585+02:00;standby;26.4;29.2;5.0;25.0;50.3;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:49:18.770376+02:00;standby;26.4;29.2;5.0;25.0;50.3;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:50:19.320530+02:00;standby;26.4;29.2;5.0;25.0;50.2;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:51:19.833654+02:00;standby;26.4;29.2;5.0;25.0;50.3;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:52:21.121984+02:00;standby;26.4;29.2;5.0;25.0;50.2;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:53:21.550256+02:00;standby;26.4;29.2;5.0;25.0;50.2;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:54:21.982785+02:00;standby;26.4;29.2;5.0;25.0;50.2;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:55:22.546826+02:00;standby;26.4;29.2;5.0;25.0;50.2;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:56:23.101835+02:00;standby;26.4;29.2;5.0;25.0;50.2;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:57:23.847616+02:00;standby;26.4;29.2;5.0;25.0;50.2;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:58:24.355107+02:00;standby;26.4;29.2;5.0;25.0;50.2;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T01:59:25.279250+02:00;standby;26.4;29.2;5.0;25.0;50.2;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:00:25.712888+02:00;standby;26.4;29.2;5.0;25.0;50.2;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:01:26.160124+02:00;standby;26.4;29.2;5.0;25.0;50.2;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:02:26.651560+02:00;standby;26.4;29.2;5.0;25.0;50.2;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:03:27.099377+02:00;standby;26.4;29.2;5.0;25.0;50.2;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:04:27.620650+02:00;standby;26.4;29.2;5.0;25.0;50.2;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:05:28.078537+02:00;standby;26.4;29.2;5.0;25.0;50.1;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:06:29.004528+02:00;standby;26.4;29.2;5.0;25.0;50.1;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:07:29.501026+02:00;standby;26.4;29.2;5.0;25.0;50.1;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:08:30.009821+02:00;standby;26.4;29.2;5.0;25.0;50.1;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:09:30.542080+02:00;standby;26.4;29.2;5.0;25.0;50.1;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:10:31.260536+02:00;standby;26.4;29.2;5.0;25.0;50.1;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:11:31.758966+02:00;standby;26.4;29.2;5.0;25.0;50.1;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:12:32.273603+02:00;standby;26.4;29.2;5.0;25.0;50.1;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:13:33.001230+02:00;standby;26.4;29.2;5.0;25.0;50.1;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:14:33.522107+02:00;standby;26.4;29.2;5.0;25.0;50.1;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:15:34.042647+02:00;standby;26.4;29.2;5.0;25.0;50.1;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:16:34.566188+02:00;standby;26.4;29.0;5.0;25.0;50.0;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:17:35.084792+02:00;standby;26.4;29.0;5.0;25.0;50.0;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:18:35.636487+02:00;standby;26.4;29.0;5.0;25.0;50.0;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:19:37.298522+02:00;standby;26.4;29.0;5.0;25.0;50.0;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:20:37.799882+02:00;standby;26.4;29.0;5.0;25.0;50.0;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:21:38.289991+02:00;standby;26.4;29.0;5.0;25.0;50.0;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:22:39.069956+02:00;standby;26.4;29.0;5.0;25.0;50.0;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:23:39.534075+02:00;standby;26.4;29.0;5.0;25.0;50.0;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:24:40.046016+02:00;standby;26.4;29.0;5.0;25.0;50.0;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:25:40.573064+02:00;standby;26.4;29.0;5.0;25.0;50.0;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:26:41.096454+02:00;standby;26.4;29.0;5.0;25.0;50.0;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:27:42.284479+02:00;standby;26.4;29.0;5.0;25.0;50.0;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:28:43.412244+02:00;standby;26.4;29.0;5.0;25.0;49.9;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:29:43.888237+02:00;standby;26.4;29.0;5.0;25.0;49.9;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:30:44.413697+02:00;standby;26.4;29.0;5.0;25.0;49.9;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:31:45.319260+02:00;standby;26.4;29.0;5.0;25.0;49.9;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:32:45.862968+02:00;standby;26.4;29.0;5.0;25.0;49.9;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:33:46.318485+02:00;standby;26.4;29.0;5.0;25.0;49.9;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:34:46.776708+02:00;standby;26.4;29.0;5.0;25.0;49.9;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:35:48.486950+02:00;standby;26.4;29.0;5.0;25.0;49.9;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:36:48.939367+02:00;standby;26.4;29.0;5.0;25.0;49.9;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:37:49.476575+02:00;standby;26.4;29.0;5.0;25.0;49.9;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:38:50.514511+02:00;standby;26.4;29.0;5.0;25.0;49.9;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:39:51.258379+02:00;standby;26.4;29.0;5.0;25.0;49.9;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:40:51.697890+02:00;standby;25.3;29.0;5.0;25.0;49.9;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:41:52.164273+02:00;standby;25.3;29.0;5.0;25.0;49.9;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:42:53.011308+02:00;standby;25.3;29.0;5.0;25.0;49.8;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:43:53.497733+02:00;standby;25.3;29.0;5.0;25.0;49.8;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:44:54.082882+02:00;standby;25.3;29.0;5.0;25.0;49.8;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:45:54.964309+02:00;standby;25.3;29.0;5.0;25.0;49.8;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:46:55.425150+02:00;standby;25.3;29.0;5.0;25.0;49.8;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:47:55.883315+02:00;standby;25.3;29.0;5.0;25.0;49.8;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:48:56.398584+02:00;standby;25.3;29.0;5.0;25.0;49.8;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:49:56.815383+02:00;standby;25.3;29.0;5.0;25.0;49.8;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:50:57.402840+02:00;standby;25.3;29.0;5.0;25.0;49.8;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:51:57.863426+02:00;standby;25.3;28.9;5.0;25.0;49.8;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:52:58.318681+02:00;standby;25.3;28.9;5.0;25.0;49.8;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:53:58.802070+02:00;standby;25.3;29.0;5.0;25.0;49.7;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:54:59.275597+02:00;standby;25.3;29.0;5.0;25.0;49.7;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:55:59.728280+02:00;standby;25.3;28.9;5.0;25.0;49.7;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:57:00.550843+02:00;standby;25.3;28.9;5.0;25.0;49.7;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:58:00.980903+02:00;standby;25.3;28.9;5.0;25.0;49.7;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T02:59:01.500189+02:00;standby;25.3;28.9;5.0;25.0;49.7;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T03:00:01.974101+02:00;standby;25.3;28.9;5.0;25.0;49.7;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T03:01:02.438989+02:00;standby;25.3;28.9;5.0;25.0;49.7;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T03:02:02.943589+02:00;standby;25.3;28.9;5.0;25.0;49.7;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T03:03:03.472873+02:00;standby;25.3;28.9;5.0;25.0;49.7;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
2026-08-03T03:04:03.990797+02:00;standby;25.3;28.9;5.0;25.0;49.7;10.0;0;0;0;0;16466.97;11280.08;5186.89;32440.064
