ts;mode;outdoor_temp;flow_temp;flow_set_temp;target_flow_temp;dhw_temp;dhw_set_temp;burner_active;burner_power;pump_active;pump_modulation;energy_total_kwh;energy_heat_kwh;energy_dhw_kwh;gas_display_m3
2026-06-08T01:00:35.957493+02:00;standby;19.4;34.7;5.0;25.0;57.2;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:01:36.787738+02:00;standby;19.4;34.7;5.0;25.0;57.2;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:02:37.376993+02:00;standby;19.4;34.6;5.0;25.0;57.2;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:03:37.892144+02:00;standby;19.4;34.6;5.0;25.0;57.2;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:04:38.410657+02:00;standby;19.4;34.6;5.0;25.0;57.2;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:05:38.930918+02:00;standby;18.5;34.6;5.0;25.0;57.2;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:06:39.761759+02:00;standby;18.5;34.4;5.0;25.0;57.2;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:07:40.261450+02:00;standby;18.5;34.4;5.0;25.0;57.2;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:08:40.887141+02:00;standby;18.5;34.4;5.0;25.0;57.2;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:09:41.425944+02:00;standby;18.5;34.3;5.0;25.0;57.1;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:10:41.935025+02:00;standby;18.5;34.3;5.0;25.0;57.1;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:11:42.443372+02:00;standby;18.5;34.3;5.0;25.0;57.1;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:12:42.973452+02:00;standby;18.5;34.2;5.0;25.0;57.1;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:13:44.025188+02:00;standby;18.5;34.2;5.0;25.0;57.1;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:14:44.746727+02:00;standby;18.5;34.2;5.0;25.0;57.1;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:15:45.242047+02:00;standby;18.5;34.1;5.0;25.0;57.1;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:16:45.959386+02:00;standby;18.5;34.1;5.0;25.0;57.1;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:17:46.487471+02:00;standby;18.5;34.1;5.0;25.0;57.1;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:18:47.006535+02:00;standby;18.5;34.1;5.0;25.0;57.1;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:19:47.617548+02:00;standby;18.5;34.0;5.0;25.0;57.1;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:20:48.566844+02:00;standby;18.5;34.0;5.0;25.0;57.1;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:21:49.160053+02:00;standby;18.5;34.0;5.0;25.0;56.9;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:22:49.697137+02:00;standby;18.5;34.0;5.0;25.0;56.9;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:23:50.460929+02:00;standby;18.5;33.8;5.0;25.0;56.9;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:24:51.949537+02:00;standby;18.5;33.8;5.0;25.0;56.9;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:25:52.491419+02:00;standby;18.5;33.8;5.0;25.0;56.9;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:26:53.188464+02:00;standby;18.5;33.7;5.0;25.0;56.9;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:27:54.074556+02:00;standby;18.5;33.7;5.0;25.0;56.9;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:28:54.651272+02:00;standby;18.5;33.7;5.0;25.0;56.9;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:29:55.217766+02:00;standby;18.5;33.7;5.0;25.0;56.9;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:30:56.085902+02:00;standby;18.5;33.6;5.0;25.0;56.9;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:31:56.625216+02:00;standby;18.5;33.6;5.0;25.0;56.9;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:32:57.142234+02:00;standby;18.5;33.6;5.0;25.0;56.9;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:33:57.846364+02:00;standby;18.5;33.6;5.0;25.0;56.8;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:34:58.382060+02:00;standby;18.5;33.5;5.0;25.0;56.8;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:35:59.225848+02:00;standby;18.5;33.5;5.0;25.0;56.8;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:37:00.026140+02:00;standby;18.5;33.5;5.0;25.0;56.8;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:38:00.650369+02:00;standby;18.5;33.3;5.0;25.0;56.8;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:39:01.401277+02:00;standby;18.5;33.3;5.0;25.0;56.8;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:40:01.909554+02:00;standby;18.5;33.3;5.0;25.0;56.8;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:41:02.937797+02:00;standby;18.5;33.3;5.0;25.0;56.8;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:42:05.921431+02:00;standby;18.5;33.3;5.0;25.0;56.8;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:43:06.474846+02:00;standby;18.5;33.2;5.0;25.0;56.8;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:44:07.034238+02:00;standby;18.5;33.2;5.0;25.0;56.8;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:45:07.670560+02:00;standby;18.5;33.1;5.0;25.0;56.8;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:46:08.279655+02:00;standby;18.5;33.1;5.0;25.0;56.7;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:47:08.906016+02:00;standby;18.5;33.1;5.0;25.0;56.7;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
2026-06-08T01:48:09.438505+02:00;standby;18.5;33.1;5.0;25.0;56.7;10.0;0;0;0;0;16224.17;11280.08;4944.09;32416.059
