ts;mode;outdoor_temp;flow_temp;flow_set_temp;target_flow_temp;dhw_temp;dhw_set_temp;burner_active;burner_power;pump_active;pump_modulation;energy_total_kwh;energy_heat_kwh;energy_dhw_kwh;gas_display_m3
2026-08-17T00:11:43.779805+02:00;standby;25.9;30.1;5.0;25.0;49.7;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T00:12:44.815216+02:00;standby;25.9;30.1;5.0;25.0;49.7;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T00:13:47.114011+02:00;standby;25.9;30.1;5.0;25.0;49.7;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T00:14:48.302874+02:00;standby;25.9;30.1;5.0;25.0;49.7;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T00:15:49.452447+02:00;standby;25.9;30.1;5.0;25.0;49.7;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T00:16:50.113099+02:00;standby;25.9;30.1;5.0;25.0;49.7;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T00:17:50.994458+02:00;standby;25.9;30.1;5.0;25.0;49.7;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T00:18:52.089495+02:00;standby;25.9;30.1;5.0;25.0;49.7;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T00:19:52.545922+02:00;standby;25.9;30.0;5.0;25.0;49.7;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T00:20:53.064399+02:00;standby;25.9;30.0;5.0;25.0;49.7;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T00:21:53.986235+02:00;standby;25.9;30.0;5.0;25.0;49.7;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T00:22:54.773029+02:00;standby;25.9;30.0;5.0;25.0;49.6;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T00:23:56.883846+02:00;standby;25.9;30.0;5.0;25.0;49.6;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T00:24:58.376788+02:00;standby;25.9;30.0;5.0;25.0;49.6;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T00:25:59.610644+02:00;standby;25.9;30.0;5.0;25.0;49.6;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T00:27:01.198537+02:00;standby;25.9;30.0;5.0;25.0;49.6;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T00:28:02.374287+02:00;standby;25.9;30.1;5.0;25.0;49.6;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T00:29:02.999119+02:00;standby;25.9;30.0;5.0;25.0;49.6;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T00:30:04.747992+02:00;standby;25.9;30.0;5.0;25.0;49.6;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T00:31:06.034095+02:00;standby;25.9;30.0;5.0;25.0;49.6;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T00:32:07.281343+02:00;standby;25.9;30.0;5.0;25.0;49.6;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T00:33:08.140783+02:00;standby;25.9;30.0;5.0;25.0;49.6;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T00:34:09.038128+02:00;standby;25.9;30.0;5.0;25.0;49.5;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T00:35:09.998333+02:00;standby;24.9;30.0;5.0;25.0;49.6;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T00:36:11.230080+02:00;standby;24.9;30.0;5.0;25.0;49.5;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T00:37:12.280909+02:00;standby;24.9;30.0;5.0;25.0;49.5;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T00:38:13.151606+02:00;standby;24.9;30.0;5.0;25.0;49.5;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T00:39:13.825277+02:00;standby;24.9;30.0;5.0;25.0;49.5;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T00:40:15.059916+02:00;standby;24.9;30.0;5.0;25.0;49.5;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T00:41:16.452305+02:00;standby;24.9;30.0;5.0;25.0;49.5;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T00:42:17.188483+02:00;standby;24.9;30.0;5.0;25.0;49.5;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T00:43:18.511077+02:00;standby;24.9;30.0;5.0;25.0;49.5;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T00:44:19.234325+02:00;standby;24.9;30.0;5.0;25.0;49.5;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T00:45:19.871758+02:00;standby;24.9;30.0;5.0;25.0;49.5;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T00:46:20.735507+02:00;standby;24.9;30.0;5.0;25.0;49.4;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T00:47:21.630455+02:00;standby;24.9;30.0;5.0;25.0;49.4;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T00:48:22.896622+02:00;standby;24.9;30.0;5.0;25.0;49.4;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T00:49:25.318613+02:00;standby;24.9;30.0;5.0;25.0;49.4;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T00:50:26.139780+02:00;standby;24.9;29.9;5.0;25.0;49.4;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T00:51:27.121174+02:00;standby;24.9;29.9;5.0;25.0;49.4;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T00:52:28.039541+02:00;standby;24.9;29.9;5.0;25.0;49.4;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T00:53:29.041464+02:00;standby;24.9;30.0;5.0;25.0;49.4;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T00:54:29.647393+02:00;standby;24.9;29.9;5.0;25.0;49.4;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T00:55:30.180085+02:00;standby;24.9;29.9;5.0;25.0;49.4;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T00:56:31.216118+02:00;standby;24.9;29.9;5.0;25.0;49.4;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T00:57:31.773479+02:00;standby;24.9;29.9;5.0;25.0;49.4;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T00:58:33.473652+02:00;standby;24.9;29.9;5.0;25.0;49.4;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T00:59:34.296236+02:00;standby;24.9;29.9;5.0;25.0;49.3;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:00:34.922263+02:00;standby;24.9;29.9;5.0;25.0;49.3;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:01:36.668724+02:00;standby;24.9;29.9;5.0;25.0;49.3;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:02:37.291904+02:00;standby;24.9;29.9;5.0;25.0;49.3;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:03:38.108283+02:00;standby;24.9;29.9;5.0;25.0;49.3;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:04:41.922317+02:00;standby;24.9;29.9;5.0;25.0;49.3;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:05:43.619263+02:00;standby;24.9;29.9;5.0;25.0;49.3;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:06:44.217587+02:00;standby;24.9;29.9;5.0;25.0;49.3;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:07:45.154165+02:00;standby;24.9;29.9;5.0;25.0;49.3;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:08:45.735571+02:00;standby;24.9;29.9;5.0;25.0;49.3;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:09:46.241842+02:00;standby;24.9;29.9;5.0;25.0;49.3;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:10:46.776975+02:00;standby;24.9;29.9;5.0;25.0;49.3;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:11:47.593750+02:00;standby;24.9;29.9;5.0;25.0;49.3;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:12:49.471175+02:00;standby;24.9;29.9;5.0;25.0;49.2;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:13:53.235570+02:00;standby;24.9;29.9;5.0;25.0;49.2;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:14:54.263941+02:00;standby;24.9;29.9;5.0;25.0;49.2;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:15:54.952717+02:00;standby;24.9;29.9;5.0;25.0;49.2;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:16:56.036204+02:00;standby;24.9;29.9;5.0;25.0;49.2;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:17:56.866149+02:00;standby;24.9;29.9;5.0;25.0;49.2;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:18:58.251898+02:00;standby;24.9;29.9;5.0;25.0;49.2;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:20:04.304556+02:00;standby;24.9;;;25.0;;;0;;0;;;;;32445.344
2026-08-17T01:21:04.767365+02:00;standby;24.9;29.9;5.0;25.0;49.2;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:22:05.892435+02:00;standby;24.9;29.7;5.0;25.0;49.2;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:23:06.731231+02:00;standby;24.9;29.9;5.0;25.0;49.2;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:24:07.405360+02:00;standby;24.9;29.9;5.0;25.0;49.1;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:25:07.986258+02:00;standby;24.9;29.7;5.0;25.0;49.1;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:26:09.145718+02:00;standby;24.9;29.7;5.0;25.0;49.1;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:27:09.784632+02:00;standby;24.9;29.7;5.0;25.0;49.1;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:28:10.340778+02:00;standby;24.9;29.7;5.0;25.0;49.1;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:29:11.844525+02:00;standby;24.9;29.7;5.0;25.0;49.1;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:30:13.630952+02:00;standby;24.9;29.9;5.0;25.0;49.1;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:31:14.149208+02:00;standby;24.9;29.7;5.0;25.0;49.1;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:32:14.736036+02:00;standby;24.9;29.7;5.0;25.0;49.1;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:33:15.764992+02:00;standby;24.9;29.7;5.0;25.0;49.1;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:34:17.647104+02:00;standby;24.9;29.7;5.0;25.0;49.1;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:35:18.795584+02:00;standby;24.4;29.7;5.0;25.0;49.1;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:36:19.985458+02:00;standby;24.4;29.7;5.0;25.0;49.1;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:37:20.972288+02:00;standby;24.4;29.7;5.0;25.0;49.0;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:38:23.008793+02:00;standby;24.4;29.7;5.0;25.0;49.0;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:39:24.033724+02:00;standby;24.4;29.7;5.0;25.0;49.0;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:40:25.193218+02:00;standby;24.4;29.7;5.0;25.0;49.0;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:41:25.908363+02:00;standby;24.4;29.7;5.0;25.0;49.0;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:42:27.037027+02:00;standby;24.4;29.7;5.0;25.0;49.0;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:43:27.676070+02:00;standby;24.4;29.7;5.0;25.0;49.0;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:44:28.491742+02:00;standby;24.4;29.7;5.0;25.0;49.0;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:45:29.097729+02:00;standby;24.4;29.7;5.0;25.0;49.0;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:46:29.719798+02:00;standby;24.4;29.7;5.0;25.0;49.0;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:47:31.068159+02:00;standby;24.4;29.7;5.0;25.0;49.0;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:48:32.253245+02:00;standby;24.4;29.7;5.0;25.0;49.0;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:49:33.116600+02:00;standby;24.4;29.7;5.0;25.0;49.0;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:50:33.644731+02:00;standby;24.4;29.7;5.0;25.0;48.9;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:51:34.373151+02:00;standby;24.4;29.7;5.0;25.0;48.9;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:52:35.253806+02:00;standby;24.4;29.7;5.0;25.0;48.9;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:53:37.152337+02:00;standby;24.4;29.7;5.0;25.0;48.9;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:54:37.795203+02:00;standby;24.4;29.7;5.0;25.0;48.9;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:55:39.610655+02:00;standby;24.4;29.7;5.0;25.0;48.9;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:56:40.333609+02:00;standby;24.4;29.7;5.0;25.0;48.9;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:57:41.130198+02:00;standby;24.4;29.7;5.0;25.0;48.9;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:58:41.780710+02:00;standby;24.4;29.7;5.0;25.0;48.9;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T01:59:42.424164+02:00;standby;24.4;29.7;5.0;25.0;48.9;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:00:43.760753+02:00;standby;24.4;29.7;5.0;25.0;48.9;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:01:44.259811+02:00;standby;24.4;29.7;5.0;25.0;48.9;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:02:46.076495+02:00;standby;24.4;29.6;5.0;25.0;48.8;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:03:46.740217+02:00;standby;24.4;29.6;5.0;25.0;48.8;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:04:47.977612+02:00;standby;24.4;29.6;5.0;25.0;48.8;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:05:48.760416+02:00;standby;24.4;29.6;5.0;25.0;48.8;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:06:49.728564+02:00;standby;24.4;29.6;5.0;25.0;48.8;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:07:50.315587+02:00;standby;24.4;29.6;5.0;25.0;48.8;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:08:51.176363+02:00;standby;24.4;29.6;5.0;25.0;48.8;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:09:53.360268+02:00;standby;24.4;29.6;5.0;25.0;48.8;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:10:54.173729+02:00;standby;24.4;29.6;5.0;25.0;48.8;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:11:54.901009+02:00;standby;24.4;29.6;5.0;25.0;48.8;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:12:56.091970+02:00;standby;24.4;29.6;5.0;25.0;48.8;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:13:56.876204+02:00;standby;24.4;29.6;5.0;25.0;48.8;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:14:57.691212+02:00;standby;24.4;29.6;5.0;25.0;48.8;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:15:59.153953+02:00;standby;24.4;29.6;5.0;25.0;48.8;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:16:59.856845+02:00;standby;24.4;29.6;5.0;25.0;48.7;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:18:00.891452+02:00;standby;24.4;29.6;5.0;25.0;48.7;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:19:01.487220+02:00;standby;24.4;29.6;5.0;25.0;48.7;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:20:02.005973+02:00;standby;24.4;29.6;5.0;25.0;48.7;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:21:03.547312+02:00;standby;24.4;29.6;5.0;25.0;48.7;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:22:04.143805+02:00;standby;24.4;29.6;5.0;25.0;48.7;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:23:04.603338+02:00;standby;24.4;29.6;5.0;25.0;48.7;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:24:05.804361+02:00;standby;24.4;29.6;5.0;25.0;48.7;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:25:06.775012+02:00;standby;24.4;29.6;5.0;25.0;48.7;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:26:07.439786+02:00;standby;24.4;29.6;5.0;25.0;48.7;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:27:09.091082+02:00;standby;24.4;29.6;5.0;25.0;48.7;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:28:10.056605+02:00;standby;24.4;29.6;5.0;25.0;48.7;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:29:10.494919+02:00;standby;24.4;29.6;5.0;25.0;48.6;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:30:11.297098+02:00;standby;24.4;29.6;5.0;25.0;48.6;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:31:12.756074+02:00;standby;24.4;29.6;5.0;25.0;48.6;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:32:13.220265+02:00;standby;24.4;29.6;5.0;25.0;48.6;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:33:13.842273+02:00;standby;24.4;29.6;5.0;25.0;48.6;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:34:14.619765+02:00;standby;24.4;29.6;5.0;25.0;48.6;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:35:15.449182+02:00;standby;24.4;29.6;5.0;25.0;48.6;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:36:16.173721+02:00;standby;24.0;29.4;5.0;25.0;48.6;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:37:16.982573+02:00;standby;24.0;29.4;5.0;25.0;48.6;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:38:17.850749+02:00;standby;24.0;29.4;5.0;25.0;48.6;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:39:19.037830+02:00;standby;24.0;29.6;5.0;25.0;48.6;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:40:19.984567+02:00;standby;24.0;29.4;5.0;25.0;48.6;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:41:20.663688+02:00;standby;24.0;29.4;5.0;25.0;48.6;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:42:21.650515+02:00;standby;24.0;29.4;5.0;25.0;48.5;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:43:25.435449+02:00;standby;24.0;29.4;5.0;25.0;48.5;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:44:26.081234+02:00;standby;24.0;29.4;5.0;25.0;48.5;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:45:27.506311+02:00;standby;24.0;29.4;5.0;25.0;48.5;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:46:29.869289+02:00;standby;24.0;29.4;5.0;25.0;48.5;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:47:30.615349+02:00;standby;24.0;29.4;5.0;25.0;48.5;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:48:31.423315+02:00;standby;24.0;29.4;5.0;25.0;48.5;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:49:32.132628+02:00;standby;24.0;29.4;5.0;25.0;48.5;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:50:32.643740+02:00;standby;24.0;29.4;5.0;25.0;48.5;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:51:33.126443+02:00;standby;24.0;29.4;5.0;25.0;48.5;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:52:34.025458+02:00;standby;24.0;29.4;5.0;25.0;48.5;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:53:34.985758+02:00;standby;24.0;29.4;5.0;25.0;48.5;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:54:35.551011+02:00;standby;24.0;29.4;5.0;25.0;48.4;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:55:36.840764+02:00;standby;24.0;29.4;5.0;25.0;48.5;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:56:38.529408+02:00;standby;24.0;29.4;5.0;25.0;48.4;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:57:42.215833+02:00;standby;24.0;29.4;5.0;25.0;48.4;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:58:43.355844+02:00;standby;24.0;29.4;5.0;25.0;48.4;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T02:59:44.391506+02:00;standby;24.0;29.4;5.0;25.0;48.4;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T03:00:45.508619+02:00;standby;24.0;29.4;5.0;25.0;48.4;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T03:01:46.039502+02:00;standby;24.0;29.4;5.0;25.0;48.4;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T03:02:46.900485+02:00;standby;24.0;29.4;5.0;25.0;48.4;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T03:03:47.679118+02:00;standby;24.0;29.4;5.0;25.0;48.4;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T03:04:49.867412+02:00;standby;24.0;29.4;5.0;25.0;48.4;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T03:05:50.369098+02:00;standby;24.0;29.4;5.0;25.0;48.4;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
2026-08-17T03:06:51.092352+02:00;standby;24.0;29.4;5.0;25.0;48.4;10.0;0;0;0;0;16521.16;11280.08;5241.08;32445.344
